EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP331,8:30,DEPT3,AZ,9/11/2023 8:47,0.93,AZ_20230911_EMP331
EMP332,8:30,DEPT3,AZ,9/11/2023 8:51,1.0,AZ_20230911_EMP332
EMP333,8:30,DEPT2,AZ,9/11/2023 8:40,0.96,AZ_20230911_EMP333
EMP334,8:30,DEPT4,AZ,9/11/2023 8:56,0.95,AZ_20230911_EMP334
EMP335,8:30,DEPT4,AZ,9/11/2023 8:36,0.97,AZ_20230911_EMP335
EMP336,8:30,DEPT3,AZ,9/11/2023 8:53,0.97,AZ_20230911_EMP336
EMP337,8:30,DEPT4,AZ,9/11/2023 8:49,1.01,AZ_20230911_EMP337
EMP338,8:30,DEPT1,AZ,9/11/2023 8:39,0.95,AZ_20230911_EMP338
EMP339,8:30,DEPT3,AZ,9/11/2023 8:57,1.02,AZ_20230911_EMP339
EMP340,8:30,DEPT4,AZ,9/11/2023 8:56,1.0,AZ_20230911_EMP340
EMP341,8:30,DEPT3,AZ,9/11/2023 8:25,0.93,AZ_20230911_EMP341
EMP342,8:30,DEPT4,AZ,9/11/2023 8:36,1.02,AZ_20230911_EMP342
EMP343,8:30,DEPT4,AZ,9/11/2023 8:59,0.93,AZ_20230911_EMP343
EMP344,8:30,DEPT4,AZ,9/11/2023 8:42,0.99,AZ_20230911_EMP344
EMP345,8:30,DEPT4,AZ,9/11/2023 8:37,0.94,AZ_20230911_EMP345
EMP346,8:30,DEPT4,AZ,9/11/2023 8:48,1.01,AZ_20230911_EMP346
EMP347,8:30,DEPT4,AZ,9/11/2023 8:39,0.97,AZ_20230911_EMP347
EMP348,8:30,DEPT4,AZ,9/11/2023 8:55,1.0,AZ_20230911_EMP348
EMP349,8:30,DEPT2,AZ,9/11/2023 8:41,0.97,AZ_20230911_EMP349
EMP350,8:30,DEPT3,AZ,9/11/2023 8:52,1.01,AZ_20230911_EMP350
EMP351,8:30,DEPT4,AZ,9/11/2023 8:43,0.95,AZ_20230911_EMP351
EMP352,8:30,DEPT3,AZ,9/11/2023 8:59,1.04,AZ_20230911_EMP352
EMP353,8:30,DEPT2,AZ,9/11/2023 8:48,1.01,AZ_20230911_EMP353
EMP354,8:30,DEPT3,AZ,9/11/2023 8:41,0.93,AZ_20230911_EMP354
EMP355,9:00,DEPT1,AZ,9/11/2023 9:12,1.0,AZ_20230911_EMP355
EMP356,9:00,DEPT4,AZ,9/11/2023 9:12,0.97,AZ_20230911_EMP356
EMP357,9:00,DEPT1,AZ,9/11/2023 9:08,0.93,AZ_20230911_EMP357
EMP358,9:00,DEPT4,AZ,9/11/2023 9:17,0.97,AZ_20230911_EMP358
EMP359,9:00,DEPT4,AZ,9/11/2023 9:27,1.0,AZ_20230911_EMP359
EMP360,9:00,DEPT4,AZ,9/11/2023 9:13,0.98,AZ_20230911_EMP360
EMP361,9:00,DEPT4,AZ,9/11/2023 9:21,0.92,AZ_20230911_EMP361
EMP362,9:00,DEPT4,AZ,9/11/2023 8:50,0.98,AZ_20230911_EMP362
EMP363,9:00,DEPT2,AZ,9/11/2023 9:14,0.93,AZ_20230911_EMP363
EMP364,9:00,DEPT4,AZ,9/11/2023 9:25,0.99,AZ_20230911_EMP364
EMP365,9:00,DEPT4,AZ,9/11/2023 8:59,0.96,AZ_20230911_EMP365
EMP366,9:00,DEPT1,AZ,9/11/2023 9:04,0.94,AZ_20230911_EMP366
EMP367,9:00,DEPT4,AZ,9/11/2023 9:21,0.98,AZ_20230911_EMP367
EMP368,9:00,DEPT3,AZ,9/11/2023 9:13,0.96,AZ_20230911_EMP368
EMP369,9:00,DEPT3,AZ,9/11/2023 9:12,1.0,AZ_20230911_EMP369
EMP370,9:00,DEPT3,AZ,9/11/2023 9:14,0.95,AZ_20230911_EMP370
EMP371,9:00,DEPT3,AZ,9/11/2023 9:28,1.03,AZ_20230911_EMP371
EMP372,9:00,DEPT1,AZ,9/11/2023 9:28,0.99,AZ_20230911_EMP372
EMP373,9:00,DEPT3,AZ,9/11/2023 9:24,0.92,AZ_20230911_EMP373
EMP374,9:00,DEPT4,AZ,9/11/2023 9:21,1.02,AZ_20230911_EMP374
EMP375,9:00,DEPT3,AZ,9/11/2023 9:28,0.94,AZ_20230911_EMP375
EMP376,9:00,DEPT4,AZ,9/11/2023 9:23,1.0,AZ_20230911_EMP376
EMP377,9:00,DEPT3,AZ,9/11/2023 9:28,0.94,AZ_20230911_EMP377
EMP378,9:00,DEPT4,AZ,9/11/2023 9:20,1.0,AZ_20230911_EMP378
EMP379,9:00,DEPT2,AZ,9/11/2023 9:24,0.97,AZ_20230911_EMP379
EMP380,9:00,DEPT2,AZ,9/11/2023 9:15,1.0,AZ_20230911_EMP380
EMP381,9:00,DEPT4,AZ,9/11/2023 9:20,0.97,AZ_20230911_EMP381
EMP382,9:00,DEPT4,AZ,9/11/2023 9:14,1.02,AZ_20230911_EMP382
EMP383,9:00,DEPT1,AZ,9/11/2023 9:11,0.95,AZ_20230911_EMP383
EMP384,9:00,DEPT4,AZ,9/11/2023 9:29,1.04,AZ_20230911_EMP384
EMP385,9:00,DEPT4,AZ,9/11/2023 9:09,1.02,AZ_20230911_EMP385
EMP386,9:00,DEPT4,AZ,9/11/2023 9:11,0.93,AZ_20230911_EMP386
EMP387,9:00,DEPT2,AZ,9/11/2023 8:58,1.01,AZ_20230911_EMP387
EMP388,9:00,DEPT3,AZ,9/11/2023 9:02,0.96,AZ_20230911_EMP388
EMP389,9:00,DEPT3,AZ,9/11/2023 9:06,0.94,AZ_20230911_EMP389
EMP390,9:00,DEPT4,AZ,9/11/2023 9:14,0.97,AZ_20230911_EMP390
EMP391,9:00,DEPT4,AZ,9/11/2023 9:19,1.0,AZ_20230911_EMP391
EMP392,9:00,DEPT3,AZ,9/11/2023 8:59,0.98,AZ_20230911_EMP392
EMP393,9:00,DEPT2,AZ,9/11/2023 9:08,0.93,AZ_20230911_EMP393
EMP394,9:00,DEPT4,AZ,9/11/2023 8:58,0.98,AZ_20230911_EMP394
EMP395,9:00,DEPT4,AZ,9/11/2023 9:06,1.0,AZ_20230911_EMP395
EMP396,9:00,DEPT1,AZ,9/11/2023 9:05,0.97,AZ_20230911_EMP396
EMP397,9:00,DEPT1,AZ,9/11/2023 9:21,0.94,AZ_20230911_EMP397
EMP398,9:00,DEPT4,AZ,9/11/2023 9:09,0.98,AZ_20230911_EMP398
EMP399,9:00,DEPT1,AZ,9/11/2023 9:17,0.99,AZ_20230911_EMP399
EMP400,9:00,DEPT2,AZ,9/11/2023 8:56,0.98,AZ_20230911_EMP400
EMP201,6:30,DEPT4,AZ,9/12/2023 6:30,0.99,AZ_20230912_EMP201
EMP202,6:30,DEPT1,AZ,9/12/2023 6:41,0.96,AZ_20230912_EMP202
EMP203,6:30,DEPT1,AZ,9/12/2023 6:41,1.0,AZ_20230912_EMP203
EMP204,6:30,DEPT4,AZ,9/12/2023 6:53,0.98,AZ_20230912_EMP204
EMP205,6:30,DEPT3,AZ,9/12/2023 6:33,1.06,AZ_20230912_EMP205
EMP206,6:30,DEPT4,AZ,9/12/2023 6:37,1.04,AZ_20230912_EMP206
EMP207,6:30,DEPT4,AZ,9/12/2023 6:39,1.01,AZ_20230912_EMP207
EMP208,6:30,DEPT2,AZ,9/12/2023 6:46,0.95,AZ_20230912_EMP208
EMP209,6:30,DEPT1,AZ,9/12/2023 6:31,1.01,AZ_20230912_EMP209
EMP210,6:30,DEPT3,AZ,9/12/2023 6:38,1.03,AZ_20230912_EMP210
EMP211,6:30,DEPT4,AZ,9/12/2023 6:34,0.98,AZ_20230912_EMP211
EMP212,6:30,DEPT4,AZ,9/12/2023 6:24,0.99,AZ_20230912_EMP212
EMP213,6:30,DEPT1,AZ,9/12/2023 6:21,0.94,AZ_20230912_EMP213
EMP214,6:30,DEPT3,AZ,9/12/2023 6:24,0.97,AZ_20230912_EMP214
EMP215,6:30,DEPT2,AZ,9/12/2023 6:37,0.95,AZ_20230912_EMP215
EMP216,6:30,DEPT4,AZ,9/12/2023 6:58,1.04,AZ_20230912_EMP216
EMP217,6:30,DEPT3,AZ,9/12/2023 6:32,1.0,AZ_20230912_EMP217
EMP218,6:30,DEPT3,AZ,9/12/2023 6:45,1.04,AZ_20230912_EMP218
EMP219,6:30,DEPT2,AZ,9/12/2023 6:57,0.96,AZ_20230912_EMP219
EMP220,6:30,DEPT4,AZ,9/12/2023 6:47,1.0,AZ_20230912_EMP220
EMP221,6:30,DEPT4,AZ,9/12/2023 6:34,0.97,AZ_20230912_EMP221
EMP222,8:30,DEPT4,AZ,9/12/2023 8:58,1.03,AZ_20230912_EMP222
EMP223,8:30,DEPT1,AZ,9/12/2023 8:34,0.98,AZ_20230912_EMP223
EMP224,8:30,DEPT4,AZ,9/12/2023 8:35,0.96,AZ_20230912_EMP224
EMP225,8:30,DEPT4,AZ,9/12/2023 8:34,1.01,AZ_20230912_EMP225
EMP226,8:30,DEPT3,AZ,9/12/2023 8:27,1.0,AZ_20230912_EMP226
EMP227,8:30,DEPT4,AZ,9/12/2023 8:48,1.43,AZ_20230912_EMP227
EMP228,8:30,DEPT3,AZ,9/12/2023 8:43,1.0,AZ_20230912_EMP228
EMP229,8:30,DEPT4,AZ,9/12/2023 8:55,0.96,AZ_20230912_EMP229
EMP230,8:30,DEPT1,AZ,9/12/2023 8:38,1.01,AZ_20230912_EMP230
EMP231,8:30,DEPT3,AZ,9/12/2023 8:40,0.98,AZ_20230912_EMP231
EMP232,8:30,DEPT3,AZ,9/12/2023 8:41,1.06,AZ_20230912_EMP232
EMP233,8:30,DEPT2,AZ,9/12/2023 8:47,1.03,AZ_20230912_EMP233
EMP234,8:30,DEPT1,AZ,9/12/2023 8:44,1.01,AZ_20230912_EMP234
EMP235,8:30,DEPT4,AZ,9/12/2023 8:46,0.95,AZ_20230912_EMP235
EMP236,8:30,DEPT4,AZ,9/12/2023 8:25,1.01,AZ_20230912_EMP236
EMP237,8:30,DEPT4,AZ,9/12/2023 8:57,1.03,AZ_20230912_EMP237
EMP238,8:30,DEPT3,AZ,9/12/2023 8:27,0.98,AZ_20230912_EMP238
EMP239,8:30,DEPT2,AZ,9/12/2023 8:55,0.99,AZ_20230912_EMP239
EMP240,8:30,DEPT3,AZ,9/12/2023 8:47,0.95,AZ_20230912_EMP240
EMP241,8:30,DEPT4,AZ,9/12/2023 8:36,0.97,AZ_20230912_EMP241
EMP242,8:30,DEPT4,AZ,9/12/2023 8:51,0.95,AZ_20230912_EMP242
EMP243,8:30,DEPT3,AZ,9/12/2023 8:54,1.04,AZ_20230912_EMP243
EMP244,8:30,DEPT4,AZ,9/12/2023 8:55,1.0,AZ_20230912_EMP244
EMP245,8:30,DEPT1,AZ,9/12/2023 8:48,1.03,AZ_20230912_EMP245
EMP246,8:30,DEPT1,AZ,9/12/2023 8:28,0.96,AZ_20230912_EMP246
EMP247,8:30,DEPT1,AZ,9/12/2023 8:55,0.99,AZ_20230912_EMP247
EMP248,8:30,DEPT4,AZ,9/12/2023 8:55,0.97,AZ_20230912_EMP248
EMP249,8:30,DEPT3,AZ,9/12/2023 8:22,1.03,AZ_20230912_EMP249
EMP250,8:30,DEPT2,AZ,9/12/2023 8:46,0.98,AZ_20230912_EMP250
EMP251,8:30,DEPT1,AZ,9/12/2023 8:45,0.97,AZ_20230912_EMP251
EMP252,8:30,DEPT1,AZ,9/12/2023 8:39,1.0,AZ_20230912_EMP252
EMP253,8:30,DEPT4,AZ,9/12/2023 8:28,1.0,AZ_20230912_EMP253
EMP254,8:30,DEPT3,AZ,9/12/2023 8:41,0.99,AZ_20230912_EMP254
EMP255,8:30,DEPT3,AZ,9/12/2023 8:40,0.96,AZ_20230912_EMP255
EMP256,8:30,DEPT2,AZ,9/12/2023 8:47,1.0,AZ_20230912_EMP256
EMP257,8:30,DEPT3,AZ,9/12/2023 9:09,0.99,AZ_20230912_EMP257
EMP258,8:30,DEPT4,AZ,9/12/2023 8:36,1.06,AZ_20230912_EMP258
EMP259,8:30,DEPT2,AZ,9/12/2023 8:51,1.04,AZ_20230912_EMP259
EMP260,8:30,DEPT3,AZ,9/12/2023 8:39,1.01,AZ_20230912_EMP260
EMP261,8:30,DEPT4,AZ,9/12/2023 8:22,0.95,AZ_20230912_EMP261
EMP262,8:30,DEPT4,AZ,9/12/2023 8:47,1.02,AZ_20230912_EMP262
EMP263,8:30,DEPT3,AZ,9/12/2023 8:47,1.03,AZ_20230912_EMP263
EMP264,8:30,DEPT4,AZ,9/12/2023 8:59,0.98,AZ_20230912_EMP264
EMP265,8:30,DEPT3,AZ,9/12/2023 8:46,0.99,AZ_20230912_EMP265
EMP266,8:30,DEPT2,AZ,9/12/2023 8:43,0.94,AZ_20230912_EMP266
EMP267,8:30,DEPT3,AZ,9/12/2023 8:34,0.97,AZ_20230912_EMP267
EMP268,8:30,DEPT1,AZ,9/12/2023 8:32,0.95,AZ_20230912_EMP268
EMP269,8:30,DEPT4,AZ,9/12/2023 8:53,1.04,AZ_20230912_EMP269
EMP270,8:30,DEPT4,AZ,9/12/2023 8:40,0.99,AZ_20230912_EMP270
EMP271,8:30,DEPT3,AZ,9/12/2023 8:44,1.03,AZ_20230912_EMP271
EMP272,8:30,DEPT3,AZ,9/12/2023 8:24,0.96,AZ_20230912_EMP272
EMP273,8:30,DEPT2,AZ,9/12/2023 8:47,1.0,AZ_20230912_EMP273
EMP274,8:30,DEPT4,AZ,9/12/2023 8:50,0.96,AZ_20230912_EMP274
EMP275,8:30,DEPT4,AZ,9/12/2023 8:44,1.03,AZ_20230912_EMP275
EMP276,8:30,DEPT2,AZ,9/12/2023 8:34,0.99,AZ_20230912_EMP276
EMP277,8:30,DEPT2,AZ,9/12/2023 8:51,0.96,AZ_20230912_EMP277
EMP278,8:30,DEPT4,AZ,9/12/2023 8:44,1.0,AZ_20230912_EMP278
EMP279,8:30,DEPT3,AZ,9/12/2023 8:45,1.01,AZ_20230912_EMP279
EMP280,8:30,DEPT1,AZ,9/12/2023 8:37,1.0,AZ_20230912_EMP280
EMP281,8:30,DEPT4,AZ,9/12/2023 8:58,0.97,AZ_20230912_EMP281
EMP282,8:30,DEPT3,AZ,9/12/2023 8:41,1.0,AZ_20230912_EMP282
EMP283,8:30,DEPT3,AZ,9/12/2023 8:54,0.99,AZ_20230912_EMP283
EMP284,8:30,DEPT4,AZ,9/12/2023 8:52,1.06,AZ_20230912_EMP284
EMP285,8:30,DEPT3,AZ,9/12/2023 8:25,1.03,AZ_20230912_EMP285
EMP286,8:30,DEPT1,AZ,9/12/2023 8:48,1.01,AZ_20230912_EMP286
EMP287,8:30,DEPT1,AZ,9/12/2023 8:54,0.94,AZ_20230912_EMP287
EMP288,8:30,DEPT4,AZ,9/12/2023 8:44,1.02,AZ_20230912_EMP288
EMP289,8:30,DEPT2,AZ,9/12/2023 8:29,1.04,AZ_20230912_EMP289
EMP290,8:30,DEPT2,AZ,9/12/2023 8:52,0.98,AZ_20230912_EMP290
EMP291,8:30,DEPT1,AZ,9/12/2023 8:38,0.98,AZ_20230912_EMP291
EMP292,8:30,DEPT1,AZ,9/12/2023 8:43,0.95,AZ_20230912_EMP292
EMP293,8:30,DEPT4,AZ,9/12/2023 8:24,0.97,AZ_20230912_EMP293
EMP294,8:30,DEPT3,AZ,9/12/2023 8:44,0.95,AZ_20230912_EMP294
EMP295,8:30,DEPT2,AZ,9/12/2023 8:55,1.03,AZ_20230912_EMP295
EMP296,8:30,DEPT4,AZ,9/12/2023 8:59,0.99,AZ_20230912_EMP296
EMP297,8:30,DEPT1,AZ,9/12/2023 9:12,1.03,AZ_20230912_EMP297
EMP298,8:30,DEPT4,AZ,9/12/2023 8:53,0.96,AZ_20230912_EMP298
EMP299,8:30,DEPT3,AZ,9/12/2023 8:40,0.99,AZ_20230912_EMP299
EMP300,8:30,DEPT3,AZ,9/12/2023 8:32,0.96,AZ_20230912_EMP300
EMP301,8:30,DEPT1,AZ,9/12/2023 8:16,1.03,AZ_20230912_EMP301
EMP302,8:30,DEPT4,AZ,9/12/2023 8:23,0.98,AZ_20230912_EMP302
EMP303,8:30,DEPT3,AZ,9/12/2023 8:28,0.96,AZ_20230912_EMP303
EMP304,8:30,DEPT4,AZ,9/12/2023 8:40,1.0,AZ_20230912_EMP304
EMP305,8:30,DEPT1,AZ,9/12/2023 8:33,1.01,AZ_20230912_EMP305
EMP306,8:30,DEPT4,AZ,9/12/2023 8:53,1.0,AZ_20230912_EMP306
EMP307,8:30,DEPT1,AZ,9/12/2023 8:50,0.97,AZ_20230912_EMP307
EMP308,8:30,DEPT2,AZ,9/12/2023 8:46,1.0,AZ_20230912_EMP308
EMP309,8:30,DEPT4,AZ,9/12/2023 8:32,0.99,AZ_20230912_EMP309
EMP310,8:30,DEPT2,AZ,9/12/2023 8:33,1.05,AZ_20230912_EMP310
EMP311,8:30,DEPT2,AZ,9/12/2023 8:38,1.03,AZ_20230912_EMP311
EMP312,8:30,DEPT4,AZ,9/12/2023 8:40,1.01,AZ_20230912_EMP312
EMP313,8:30,DEPT4,AZ,9/12/2023 8:21,0.95,AZ_20230912_EMP313
EMP314,8:30,DEPT4,AZ,9/12/2023 8:33,1.02,AZ_20230912_EMP314
EMP315,8:30,DEPT4,AZ,9/12/2023 8:50,1.04,AZ_20230912_EMP315
EMP316,8:30,DEPT4,AZ,9/12/2023 8:32,0.98,AZ_20230912_EMP316
EMP317,8:30,DEPT3,AZ,9/12/2023 8:29,0.99,AZ_20230912_EMP317
EMP318,8:30,DEPT4,AZ,9/12/2023 8:40,0.94,AZ_20230912_EMP318
EMP319,8:30,DEPT3,AZ,9/12/2023 8:40,0.96,AZ_20230912_EMP319
EMP320,8:30,DEPT3,AZ,9/12/2023 8:44,0.95,AZ_20230912_EMP320
EMP321,8:30,DEPT4,AZ,9/12/2023 8:32,1.03,AZ_20230912_EMP321
EMP322,8:30,DEPT4,AZ,9/12/2023 8:55,0.99,AZ_20230912_EMP322
EMP323,8:30,DEPT4,AZ,9/12/2023 8:39,1.03,AZ_20230912_EMP323
EMP324,8:30,DEPT4,AZ,9/12/2023 8:58,0.97,AZ_20230912_EMP324
EMP325,8:30,DEPT4,AZ,9/12/2023 8:51,0.99,AZ_20230912_EMP325
EMP326,8:30,DEPT3,AZ,9/12/2023 8:28,0.96,AZ_20230912_EMP326
EMP327,8:30,DEPT3,AZ,9/12/2023 8:55,1.04,AZ_20230912_EMP327
EMP328,8:30,DEPT3,AZ,9/12/2023 8:36,0.99,AZ_20230912_EMP328
EMP329,8:30,DEPT3,AZ,9/12/2023 8:42,0.97,AZ_20230912_EMP329
EMP330,8:30,DEPT4,AZ,9/12/2023 8:47,1.01,AZ_20230912_EMP330
EMP331,8:30,DEPT3,AZ,9/12/2023 8:46,1.01,AZ_20230912_EMP331
EMP332,8:30,DEPT3,AZ,9/12/2023 8:42,1.0,AZ_20230912_EMP332
EMP333,8:30,DEPT2,AZ,9/12/2023 8:34,0.96,AZ_20230912_EMP333
EMP334,8:30,DEPT4,AZ,9/12/2023 8:41,1.0,AZ_20230912_EMP334
EMP335,8:30,DEPT4,AZ,9/12/2023 8:57,0.98,AZ_20230912_EMP335
EMP336,8:30,DEPT3,AZ,9/12/2023 8:44,1.05,AZ_20230912_EMP336
EMP337,8:30,DEPT4,AZ,9/12/2023 8:45,1.04,AZ_20230912_EMP337
EMP338,8:30,DEPT1,AZ,9/12/2023 8:43,1.01,AZ_20230912_EMP338
EMP339,8:30,DEPT3,AZ,9/12/2023 8:56,0.95,AZ_20230912_EMP339
EMP340,8:30,DEPT4,AZ,9/12/2023 8:40,1.02,AZ_20230912_EMP340
EMP341,8:30,DEPT3,AZ,9/12/2023 8:46,1.03,AZ_20230912_EMP341
EMP342,8:30,DEPT4,AZ,9/12/2023 8:43,0.98,AZ_20230912_EMP342
EMP343,8:30,DEPT4,AZ,9/12/2023 8:47,0.98,AZ_20230912_EMP343
EMP344,8:30,DEPT4,AZ,9/12/2023 8:38,0.94,AZ_20230912_EMP344
EMP345,8:30,DEPT4,AZ,9/12/2023 8:38,0.96,AZ_20230912_EMP345
EMP346,8:30,DEPT4,AZ,9/12/2023 8:27,0.95,AZ_20230912_EMP346
EMP347,8:30,DEPT4,AZ,9/12/2023 8:37,1.03,AZ_20230912_EMP347
EMP348,8:30,DEPT4,AZ,9/12/2023 8:43,1.0,AZ_20230912_EMP348
EMP349,8:30,DEPT2,AZ,9/12/2023 8:59,1.03,AZ_20230912_EMP349
EMP350,8:30,DEPT3,AZ,9/12/2023 8:48,0.96,AZ_20230912_EMP350
EMP351,8:30,DEPT4,AZ,9/12/2023 8:48,1.0,AZ_20230912_EMP351
EMP352,8:30,DEPT3,AZ,9/12/2023 8:27,0.97,AZ_20230912_EMP352
EMP353,8:30,DEPT2,AZ,9/12/2023 8:48,1.04,AZ_20230912_EMP353
EMP354,8:30,DEPT3,AZ,9/12/2023 8:35,0.99,AZ_20230912_EMP354
EMP355,9:00,DEPT1,AZ,9/12/2023 8:56,0.97,AZ_20230912_EMP355
EMP356,9:00,DEPT4,AZ,9/12/2023 9:18,1.01,AZ_20230912_EMP356
EMP357,9:00,DEPT1,AZ,9/12/2023 9:23,1.01,AZ_20230912_EMP357
EMP358,9:00,DEPT4,AZ,9/12/2023 8:57,0.99,AZ_20230912_EMP358
EMP359,9:00,DEPT4,AZ,9/12/2023 9:19,0.96,AZ_20230912_EMP359
EMP360,9:00,DEPT4,AZ,9/12/2023 9:22,1.01,AZ_20230912_EMP360
EMP361,9:00,DEPT4,AZ,9/12/2023 9:10,0.98,AZ_20230912_EMP361
EMP362,9:00,DEPT4,AZ,9/12/2023 9:01,1.06,AZ_20230912_EMP362
EMP363,9:00,DEPT2,AZ,9/12/2023 9:00,1.03,AZ_20230912_EMP363
EMP364,9:00,DEPT4,AZ,9/12/2023 9:19,1.01,AZ_20230912_EMP364
EMP365,9:00,DEPT4,AZ,9/12/2023 9:14,0.94,AZ_20230912_EMP365
EMP366,9:00,DEPT1,AZ,9/12/2023 9:22,1.02,AZ_20230912_EMP366
EMP367,9:00,DEPT4,AZ,9/12/2023 9:08,1.03,AZ_20230912_EMP367
EMP368,9:00,DEPT3,AZ,9/12/2023 9:26,0.97,AZ_20230912_EMP368
EMP369,9:00,DEPT3,AZ,9/12/2023 9:19,0.99,AZ_20230912_EMP369
EMP370,9:00,DEPT3,AZ,9/12/2023 8:59,0.95,AZ_20230912_EMP370
EMP371,9:00,DEPT3,AZ,9/12/2023 9:24,0.96,AZ_20230912_EMP371
EMP372,9:00,DEPT1,AZ,9/12/2023 9:14,0.95,AZ_20230912_EMP372
EMP373,9:00,DEPT3,AZ,9/12/2023 9:19,1.04,AZ_20230912_EMP373
EMP374,9:00,DEPT4,AZ,9/12/2023 9:26,1.0,AZ_20230912_EMP374
EMP375,9:00,DEPT3,AZ,9/12/2023 9:29,1.04,AZ_20230912_EMP375
EMP376,9:00,DEPT4,AZ,9/12/2023 9:17,0.97,AZ_20230912_EMP376
EMP377,9:00,DEPT3,AZ,9/12/2023 9:23,0.99,AZ_20230912_EMP377
EMP378,9:00,DEPT4,AZ,9/12/2023 9:23,0.97,AZ_20230912_EMP378
EMP379,9:00,DEPT2,AZ,9/12/2023 8:49,1.03,AZ_20230912_EMP379
EMP380,9:00,DEPT2,AZ,9/12/2023 9:06,0.98,AZ_20230912_EMP380
EMP381,9:00,DEPT4,AZ,9/12/2023 9:18,0.96,AZ_20230912_EMP381
EMP382,9:00,DEPT4,AZ,9/12/2023 9:23,1.0,AZ_20230912_EMP382
EMP383,9:00,DEPT1,AZ,9/12/2023 9:15,1.01,AZ_20230912_EMP383
EMP384,9:00,DEPT4,AZ,9/12/2023 9:24,1.0,AZ_20230912_EMP384
EMP385,9:00,DEPT4,AZ,9/12/2023 9:02,0.96,AZ_20230912_EMP385
EMP386,9:00,DEPT4,AZ,9/12/2023 9:07,1.0,AZ_20230912_EMP386
EMP387,9:00,DEPT2,AZ,9/12/2023 9:09,0.99,AZ_20230912_EMP387
EMP388,9:00,DEPT3,AZ,9/12/2023 8:53,1.05,AZ_20230912_EMP388
EMP389,9:00,DEPT3,AZ,9/12/2023 9:18,1.04,AZ_20230912_EMP389
EMP390,9:00,DEPT4,AZ,9/12/2023 8:46,1.01,AZ_20230912_EMP390
EMP391,9:00,DEPT4,AZ,9/12/2023 9:25,0.94,AZ_20230912_EMP391
EMP392,9:00,DEPT3,AZ,9/12/2023 9:19,1.01,AZ_20230912_EMP392
EMP393,9:00,DEPT2,AZ,9/12/2023 9:21,1.03,AZ_20230912_EMP393
EMP394,9:00,DEPT4,AZ,9/12/2023 9:14,0.97,AZ_20230912_EMP394
EMP395,9:00,DEPT4,AZ,9/12/2023 8:58,0.99,AZ_20230912_EMP395
EMP396,9:00,DEPT1,AZ,9/12/2023 9:11,0.94,AZ_20230912_EMP396
EMP397,9:00,DEPT1,AZ,9/12/2023 9:23,0.97,AZ_20230912_EMP397
EMP398,9:00,DEPT4,AZ,9/12/2023 9:02,0.96,AZ_20230912_EMP398
EMP399,9:00,DEPT1,AZ,9/12/2023 9:14,1.03,AZ_20230912_EMP399
EMP400,9:00,DEPT2,AZ,9/12/2023 9:07,1.0,AZ_20230912_EMP400
EMP201,6:30,DEPT4,AZ,9/13/2023 6:52,0.98,AZ_20230913_EMP201
EMP202,6:30,DEPT1,AZ,9/13/2023 6:57,1.04,AZ_20230913_EMP202
EMP203,6:30,DEPT1,AZ,9/13/2023 6:25,1.06,AZ_20230913_EMP203
EMP204,6:30,DEPT4,AZ,9/13/2023 6:45,0.96,AZ_20230913_EMP204
EMP205,6:30,DEPT3,AZ,9/13/2023 7:10,1.08,AZ_20230913_EMP205
EMP206,6:30,DEPT4,AZ,9/13/2023 6:57,0.98,AZ_20230913_EMP206
EMP207,6:30,DEPT4,AZ,9/13/2023 6:59,1.03,AZ_20230913_EMP207
EMP208,6:30,DEPT2,AZ,9/13/2023 6:47,0.95,AZ_20230913_EMP208
EMP209,6:30,DEPT1,AZ,9/13/2023 6:47,1.04,AZ_20230913_EMP209
EMP210,6:30,DEPT3,AZ,9/13/2023 6:59,1.0,AZ_20230913_EMP210
EMP211,6:30,DEPT4,AZ,9/13/2023 6:57,0.98,AZ_20230913_EMP211
EMP212,6:30,DEPT4,AZ,9/13/2023 6:38,1.06,AZ_20230913_EMP212
EMP213,6:30,DEPT1,AZ,9/13/2023 6:52,1.06,AZ_20230913_EMP213
EMP214,6:30,DEPT3,AZ,9/13/2023 6:33,1.05,AZ_20230913_EMP214
EMP215,6:30,DEPT2,AZ,9/13/2023 6:58,1.0,AZ_20230913_EMP215
EMP216,6:30,DEPT4,AZ,9/13/2023 6:52,1.04,AZ_20230913_EMP216
EMP217,6:30,DEPT3,AZ,9/13/2023 6:45,1.05,AZ_20230913_EMP217
EMP218,6:30,DEPT3,AZ,9/13/2023 6:38,1.03,AZ_20230913_EMP218
EMP219,6:30,DEPT2,AZ,9/13/2023 6:53,1.05,AZ_20230913_EMP219
EMP220,6:30,DEPT4,AZ,9/13/2023 6:53,1.05,AZ_20230913_EMP220
EMP221,6:30,DEPT4,AZ,9/13/2023 6:58,0.99,AZ_20230913_EMP221
EMP222,8:30,DEPT4,AZ,9/13/2023 8:47,1.0,AZ_20230913_EMP222
EMP223,8:30,DEPT1,AZ,9/13/2023 8:43,1.05,AZ_20230913_EMP223
EMP224,8:30,DEPT4,AZ,9/13/2023 8:37,1.04,AZ_20230913_EMP224
EMP225,8:30,DEPT4,AZ,9/13/2023 8:44,1.04,AZ_20230913_EMP225
EMP226,8:30,DEPT3,AZ,9/13/2023 9:02,1.05,AZ_20230913_EMP226
EMP227,8:30,DEPT4,AZ,9/13/2023 8:54,1.01,AZ_20230913_EMP227
